,date,open,high,low,close,volume,10,60,250
0,2018-05-08,13.1,15.72,13.1,15.72,29739.0,,,
1,2018-05-09,17.29,17.29,17.29,17.29,20661.0,,,
2,2018-05-10,19.02,19.02,19.02,19.02,8500.0,,,
3,2018-05-11,20.92,20.92,20.92,20.92,55195.0,,,
4,2018-05-14,23.01,23.01,23.01,23.01,73713.0,,,
5,2018-05-15,25.31,25.31,25.31,25.31,89725.0,,,
6,2018-05-16,27.84,27.84,27.84,27.84,98871.0,,,
7,2018-05-17,30.63,30.63,30.63,30.63,196587.0,,,
8,2018-05-18,33.69,33.69,33.69,33.69,311615.0,,,
9,2018-05-21,37.06,37.06,37.06,37.06,176218.0,25.049,,
10,2018-05-22,40.77,40.77,40.77,40.77,259098.0,27.553999999999995,,
11,2018-05-23,44.85,44.85,44.85,44.85,268867.0,30.309999999999995,,
12,2018-05-24,49.33,49.33,49.33,49.33,590152.0,33.340999999999994,,
13,2018-05-25,54.26,54.26,54.26,54.26,2535836.0,36.675,,
14,2018-05-28,59.69,59.69,59.69,59.69,2113519.0,40.342999999999996,,
15,2018-05-29,65.66,65.66,65.66,65.66,4196101.0,44.37799999999999,,
16,2018-05-30,68.28,68.52,60.3,60.84,72523591.0,47.67799999999999,,
17,2018-05-31,62.78,66.89,58.65,65.56,42738509.0,51.17099999999999,,
18,2018-06-01,63.74,68.17,62.93,67.16,32630686.0,54.51799999999999,,
19,2018-06-04,68.94,70.19,60.44,61.11,36227220.0,56.92299999999998,,
20,2018-06-05,59.64,61.52,57.62,60.54,26763623.0,58.89999999999998,,
21,2018-06-06,59.69,62.9,59.17,62.7,25913717.0,60.68499999999998,,
22,2018-06-07,62.17,62.47,60.07,60.16,18632920.0,61.76799999999997,,
23,2018-06-08,59.18,61.38,58.64,59.87,17894569.0,62.32899999999997,,
24,2018-06-11,58.51,58.95,54.08,54.65,25019713.0,61.824999999999974,,
25,2018-06-12,55.4,56.26,53.64,55.5,17399563.0,60.80899999999998,,
26,2018-06-13,54.84,56.51,53.94,54.58,16810346.0,60.18299999999998,,
27,2018-06-14,53.07,54.9,50.18,50.68,24191241.0,58.69499999999998,,
28,2018-06-15,50.88,51.78,50.07,50.81,15404365.0,57.05999999999998,,
29,2018-06-19,49.41,51.74,48.31,50.01,17835774.0,55.949999999999974,,
30,2018-06-20,50.44,51.65,48.6,51.04,17388669.0,54.99999999999998,,
31,2018-06-21,50.95,51.3,45.94,46.19,22405240.0,53.348999999999975,,
32,2018-06-22,44.81,46.58,44.16,45.44,15708505.0,51.87699999999999,,
33,2018-06-25,45.54,48.21,45.29,47.02,17428841.0,50.591999999999985,,
34,2018-06-26,46.14,48.52,45.74,48.37,14789749.0,49.963999999999984,,
35,2018-06-27,48.02,48.4,46.79,47.14,10235240.0,49.127999999999986,,
36,2018-06-28,47.0,47.86,43.52,43.63,12007147.0,48.03299999999999,,
37,2018-06-29,43.81,47.99,43.63,47.99,12948468.0,47.76399999999998,,
38,2018-07-02,47.97,50.74,47.51,48.73,16647296.0,47.555999999999976,,
39,2018-07-03,49.17,50.25,46.34,48.6,13299803.0,47.41499999999998,,
40,2018-07-04,48.01,48.02,45.03,45.47,11785606.0,46.857999999999976,,
41,2018-07-05,44.98,46.64,44.48,45.46,9854548.0,46.784999999999975,,
42,2018-07-06,45.4,50.0,45.39,48.47,19830723.0,47.08799999999997,,
43,2018-07-09,49.05,50.15,47.76,49.88,14561575.0,47.37399999999998,,
44,2018-07-10,50.4,51.3,48.87,49.67,10954645.0,47.50399999999998,,
45,2018-07-11,48.02,49.66,47.57,49.28,11107086.0,47.717999999999975,,
46,2018-07-12,49.28,52.85,48.85,51.89,17625362.0,48.54399999999997,,
47,2018-07-13,51.05,53.27,50.33,51.46,14916502.0,48.89099999999998,,
48,2018-07-16,50.95,51.81,49.43,50.04,9748346.0,49.02199999999997,,
49,2018-07-17,49.95,50.48,49.03,50.01,6453182.0,49.16299999999997,,
50,2018-07-18,50.01,50.42,47.66,47.74,10592140.0,49.389999999999965,,
51,2018-07-19,47.51,47.51,45.11,45.6,11250482.0,49.40399999999997,,
52,2018-07-20,45.24,47.41,45.14,46.61,8302520.0,49.21799999999996,,
53,2018-07-23,43.47,44.97,42.68,44.54,14194263.0,48.683999999999955,,
54,2018-07-24,44.28,45.83,44.03,45.22,8997247.0,48.23899999999996,,
55,2018-07-25,45.36,46.37,44.88,44.98,7498398.0,47.808999999999955,,
56,2018-07-26,44.99,45.14,43.23,43.63,7123461.0,46.98299999999996,,
57,2018-07-27,43.67,44.28,43.16,43.75,4371966.0,46.21199999999996,,
58,2018-07-30,43.76,43.97,40.49,41.65,8217859.0,45.372999999999955,,
59,2018-07-31,41.45,42.2,40.52,41.03,5586187.0,44.47499999999995,46.495833333333344,
60,2018-08-01,40.75,41.15,39.19,39.3,8317566.0,43.63099999999996,46.888833333333345,
